scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,failure_mode,run_length,failure_reason,residue_exhausted,open_witness_count,closed_witness_count,materialized_witness_count
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994211,999999999999994219,999999999999994237,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M1_visible_run_all,999999999999994297,999999999999994313,999999999999994339,999999999999994321,-18,selected_too_early,7,,False,7,4,8
1000000000000000000,M2_visible_run_odd,999999999999994297,999999999999994313,999999999999994339,999999999999994321,-18,selected_too_early,3,,False,7,2,8
1000000000000000000,M3_witness_run_odd,999999999999994297,999999999999994313,999999999999994339,,,no_selection,13,no_unmarked_candidate_in_materialized_stream,False,7,4,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994297,999999999999994313,999999999999994339,,,no_selection,13,no_unmarked_candidate_in_materialized_stream,False,7,4,8
1000000000000000000,M1_visible_run_all,999999999999994339,999999999999994349,999999999999994351,999999999999994351,0,correct,1,,True,0,0,1
1000000000000000000,M2_visible_run_odd,999999999999994339,999999999999994349,999999999999994351,,,no_selection,0,first_candidate_unmarked,False,1,0,1
1000000000000000000,M3_witness_run_odd,999999999999994339,999999999999994349,999999999999994351,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994339,999999999999994349,999999999999994351,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M1_visible_run_all,999999999999994361,999999999999994373,999999999999994481,999999999999994387,-94,selected_too_early,13,,False,18,6,20
1000000000000000000,M2_visible_run_odd,999999999999994361,999999999999994373,999999999999994481,999999999999994387,-94,selected_too_early,6,,False,18,3,20
1000000000000000000,M3_witness_run_odd,999999999999994361,999999999999994373,999999999999994481,,,no_selection,54,no_unmarked_candidate_in_materialized_stream,False,18,8,20
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994361,999999999999994373,999999999999994481,,,no_selection,54,no_unmarked_candidate_in_materialized_stream,False,18,8,20
1000000000000000000,M1_visible_run_all,999999999999994481,999999999999994507,999999999999994561,999999999999994561,0,correct,53,,False,14,8,16
1000000000000000000,M2_visible_run_odd,999999999999994481,999999999999994507,999999999999994561,999999999999994561,0,correct,26,,False,14,6,16
1000000000000000000,M3_witness_run_odd,999999999999994481,999999999999994507,999999999999994561,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,14,6,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994481,999999999999994507,999999999999994561,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,14,6,16
1000000000000000000,M1_visible_run_all,999999999999994573,999999999999994577,999999999999994619,999999999999994589,-30,selected_too_early,11,,False,9,4,10
1000000000000000000,M2_visible_run_odd,999999999999994573,999999999999994577,999999999999994619,999999999999994589,-30,selected_too_early,5,,False,9,3,10
1000000000000000000,M3_witness_run_odd,999999999999994573,999999999999994577,999999999999994619,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,9,6,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994573,999999999999994577,999999999999994619,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,9,6,10
1000000000000000000,M1_visible_run_all,999999999999994657,999999999999994661,999999999999994727,999999999999994663,-64,selected_too_early,1,,False,15,1,16
1000000000000000000,M2_visible_run_odd,999999999999994657,999999999999994661,999999999999994727,,,no_selection,0,first_candidate_unmarked,False,16,0,16
1000000000000000000,M3_witness_run_odd,999999999999994657,999999999999994661,999999999999994727,,,no_selection,33,no_unmarked_candidate_in_materialized_stream,False,15,8,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994657,999999999999994661,999999999999994727,,,no_selection,33,no_unmarked_candidate_in_materialized_stream,False,15,8,16
1000000000000000000,M1_visible_run_all,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,selected_too_early,29,,False,13,7,15
1000000000000000000,M2_visible_run_odd,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,selected_too_early,14,,False,13,6,15
1000000000000000000,M3_witness_run_odd,999999999999994727,999999999999994739,999999999999994823,,,no_selection,42,no_unmarked_candidate_in_materialized_stream,False,13,7,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994727,999999999999994739,999999999999994823,,,no_selection,42,no_unmarked_candidate_in_materialized_stream,False,13,7,15
1000000000000000000,M1_visible_run_all,999999999999994837,999999999999994841,999999999999994843,999999999999994843,0,correct,1,,True,0,0,1
1000000000000000000,M2_visible_run_odd,999999999999994837,999999999999994841,999999999999994843,,,no_selection,0,first_candidate_unmarked,False,1,0,1
1000000000000000000,M3_witness_run_odd,999999999999994837,999999999999994841,999999999999994843,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994837,999999999999994841,999999999999994843,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M1_visible_run_all,999999999999994849,999999999999994853,999999999999994897,999999999999994871,-26,selected_too_early,17,,False,10,5,11
1000000000000000000,M2_visible_run_odd,999999999999994849,999999999999994853,999999999999994897,999999999999994871,-26,selected_too_early,8,,False,10,3,11
1000000000000000000,M3_witness_run_odd,999999999999994849,999999999999994853,999999999999994897,,,no_selection,22,no_unmarked_candidate_in_materialized_stream,False,10,5,11
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994849,999999999999994853,999999999999994897,,,no_selection,22,no_unmarked_candidate_in_materialized_stream,False,10,5,11
1000000000000000000,M1_visible_run_all,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,selected_too_early,29,,False,8,6,9
1000000000000000000,M2_visible_run_odd,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,selected_too_early,14,,False,8,5,9
1000000000000000000,M3_witness_run_odd,999999999999995083,999999999999995087,999999999999995131,,,no_selection,22,no_unmarked_candidate_in_materialized_stream,False,8,6,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995083,999999999999995087,999999999999995131,,,no_selection,22,no_unmarked_candidate_in_materialized_stream,False,8,6,9
1000000000000000000,M1_visible_run_all,999999999999995131,999999999999995143,999999999999995149,999999999999995147,-2,selected_too_early,3,,True,0,0,2
1000000000000000000,M2_visible_run_odd,999999999999995131,999999999999995143,999999999999995149,999999999999995147,-2,selected_too_early,1,,True,0,0,2
1000000000000000000,M3_witness_run_odd,999999999999995131,999999999999995143,999999999999995149,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995131,999999999999995143,999999999999995149,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M1_visible_run_all,999999999999995149,999999999999995177,999999999999995231,999999999999995179,-52,selected_too_early,1,,False,10,0,12
1000000000000000000,M2_visible_run_odd,999999999999995149,999999999999995177,999999999999995231,,,no_selection,0,first_candidate_unmarked,False,12,0,12
1000000000000000000,M3_witness_run_odd,999999999999995149,999999999999995177,999999999999995231,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,10,6,12
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995149,999999999999995177,999999999999995231,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,10,6,12
1000000000000000000,M1_visible_run_all,999999999999995231,999999999999995237,999999999999995261,999999999999995261,0,correct,23,,False,6,3,8
1000000000000000000,M2_visible_run_odd,999999999999995231,999999999999995237,999999999999995261,999999999999995261,0,correct,11,,False,6,2,8
1000000000000000000,M3_witness_run_odd,999999999999995231,999999999999995237,999999999999995261,,,no_selection,12,no_unmarked_candidate_in_materialized_stream,False,6,2,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995231,999999999999995237,999999999999995261,,,no_selection,12,no_unmarked_candidate_in_materialized_stream,False,6,2,8
1000000000000000000,M1_visible_run_all,999999999999995261,999999999999995273,999999999999995333,999999999999995329,-4,selected_too_early,55,,False,13,9,15
1000000000000000000,M2_visible_run_odd,999999999999995261,999999999999995273,999999999999995333,999999999999995329,-4,selected_too_early,27,,False,13,9,15
1000000000000000000,M3_witness_run_odd,999999999999995261,999999999999995273,999999999999995333,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,13,9,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995261,999999999999995273,999999999999995333,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,13,9,15
1000000000000000000,M1_visible_run_all,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,selected_too_early,11,,False,8,4,9
1000000000000000000,M2_visible_run_odd,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,selected_too_early,5,,False,8,3,9
1000000000000000000,M3_witness_run_odd,999999999999995341,999999999999995387,999999999999995419,,,no_selection,16,no_unmarked_candidate_in_materialized_stream,False,8,6,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995341,999999999999995387,999999999999995419,,,no_selection,16,no_unmarked_candidate_in_materialized_stream,False,8,6,9
1000000000000000000,M1_visible_run_all,999999999999995419,999999999999995461,999999999999995513,999999999999995503,-10,selected_too_early,41,,False,9,6,12
1000000000000000000,M2_visible_run_odd,999999999999995419,999999999999995461,999999999999995513,999999999999995503,-10,selected_too_early,20,,False,9,6,12
1000000000000000000,M3_witness_run_odd,999999999999995419,999999999999995461,999999999999995513,,,no_selection,26,no_unmarked_candidate_in_materialized_stream,False,9,6,12
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995419,999999999999995461,999999999999995513,,,no_selection,26,no_unmarked_candidate_in_materialized_stream,False,9,6,12
1000000000000000000,M1_visible_run_all,999999999999995539,999999999999995543,999999999999995549,999999999999995549,0,correct,5,,True,2,2,3
1000000000000000000,M2_visible_run_odd,999999999999995539,999999999999995543,999999999999995549,999999999999995549,0,correct,2,,False,2,1,3
1000000000000000000,M3_witness_run_odd,999999999999995539,999999999999995543,999999999999995549,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995539,999999999999995543,999999999999995549,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M1_visible_run_all,999999999999995563,999999999999995569,999999999999995573,999999999999995573,0,correct,3,,True,0,0,2
1000000000000000000,M2_visible_run_odd,999999999999995563,999999999999995569,999999999999995573,999999999999995573,0,correct,1,,True,0,0,2
1000000000000000000,M3_witness_run_odd,999999999999995563,999999999999995569,999999999999995573,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995563,999999999999995569,999999999999995573,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M1_visible_run_all,999999999999995573,999999999999995609,999999999999995671,999999999999995611,-60,selected_too_early,1,,False,10,0,12
1000000000000000000,M2_visible_run_odd,999999999999995573,999999999999995609,999999999999995671,,,no_selection,0,first_candidate_unmarked,False,12,0,12
1000000000000000000,M3_witness_run_odd,999999999999995573,999999999999995609,999999999999995671,,,no_selection,31,no_unmarked_candidate_in_materialized_stream,False,10,7,12
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995573,999999999999995609,999999999999995671,,,no_selection,31,no_unmarked_candidate_in_materialized_stream,False,10,7,12
1000000000000000000,M1_visible_run_all,999999999999995671,999999999999995677,999999999999995681,999999999999995681,0,correct,3,,True,0,0,2
1000000000000000000,M2_visible_run_odd,999999999999995671,999999999999995677,999999999999995681,999999999999995681,0,correct,1,,True,0,0,2
1000000000000000000,M3_witness_run_odd,999999999999995671,999999999999995677,999999999999995681,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995671,999999999999995677,999999999999995681,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M1_visible_run_all,999999999999995717,999999999999995719,999999999999995737,999999999999995737,0,correct,17,,False,5,4,6
1000000000000000000,M2_visible_run_odd,999999999999995717,999999999999995719,999999999999995737,999999999999995737,0,correct,8,,False,5,3,6
1000000000000000000,M3_witness_run_odd,999999999999995717,999999999999995719,999999999999995737,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995717,999999999999995719,999999999999995737,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M1_visible_run_all,999999999999995737,999999999999995749,999999999999995783,999999999999995773,-10,selected_too_early,23,,False,7,5,9
1000000000000000000,M2_visible_run_odd,999999999999995737,999999999999995749,999999999999995783,999999999999995773,-10,selected_too_early,11,,False,7,4,9
1000000000000000000,M3_witness_run_odd,999999999999995737,999999999999995749,999999999999995783,,,no_selection,17,no_unmarked_candidate_in_materialized_stream,False,7,5,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995737,999999999999995749,999999999999995783,,,no_selection,17,no_unmarked_candidate_in_materialized_stream,False,7,5,9
1000000000000000000,M1_visible_run_all,999999999999995809,999999999999995831,999999999999995833,999999999999995833,0,correct,1,,True,0,0,1
1000000000000000000,M2_visible_run_odd,999999999999995809,999999999999995831,999999999999995833,,,no_selection,0,first_candidate_unmarked,False,1,0,1
1000000000000000000,M3_witness_run_odd,999999999999995809,999999999999995831,999999999999995833,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995809,999999999999995831,999999999999995833,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M1_visible_run_all,999999999999995947,999999999999995957,999999999999995963,999999999999995963,0,correct,5,,False,2,1,3
1000000000000000000,M2_visible_run_odd,999999999999995947,999999999999995957,999999999999995963,999999999999995963,0,correct,2,,False,2,1,3
1000000000000000000,M3_witness_run_odd,999999999999995947,999999999999995957,999999999999995963,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,False,2,1,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999995947,999999999999995957,999999999999995963,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,False,2,1,3
1000000000000000000,M1_visible_run_all,999999999999996119,999999999999996133,999999999999996209,999999999999996139,-70,selected_too_early,5,,False,14,4,16
1000000000000000000,M2_visible_run_odd,999999999999996119,999999999999996133,999999999999996209,999999999999996139,-70,selected_too_early,2,,False,14,1,16
1000000000000000000,M3_witness_run_odd,999999999999996119,999999999999996133,999999999999996209,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,14,10,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996119,999999999999996133,999999999999996209,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,14,10,16
1000000000000000000,M1_visible_run_all,999999999999996209,999999999999996223,999999999999996251,999999999999996227,-24,selected_too_early,3,,False,4,2,6
1000000000000000000,M2_visible_run_odd,999999999999996209,999999999999996223,999999999999996251,999999999999996227,-24,selected_too_early,1,,False,4,0,6
1000000000000000000,M3_witness_run_odd,999999999999996209,999999999999996223,999999999999996251,,,no_selection,14,no_unmarked_candidate_in_materialized_stream,False,4,3,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996209,999999999999996223,999999999999996251,,,no_selection,14,no_unmarked_candidate_in_materialized_stream,False,4,3,6
1000000000000000000,M1_visible_run_all,999999999999996251,999999999999996257,999999999999996263,999999999999996263,0,correct,5,,True,1,1,3
1000000000000000000,M2_visible_run_odd,999999999999996251,999999999999996257,999999999999996263,999999999999996263,0,correct,2,,False,1,0,3
1000000000000000000,M3_witness_run_odd,999999999999996251,999999999999996257,999999999999996263,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,False,1,0,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996251,999999999999996257,999999999999996263,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,False,1,0,3
1000000000000000000,M1_visible_run_all,999999999999996263,999999999999996269,999999999999996329,999999999999996287,-42,selected_too_early,17,,False,14,6,16
1000000000000000000,M2_visible_run_odd,999999999999996263,999999999999996269,999999999999996329,999999999999996287,-42,selected_too_early,8,,False,14,3,16
1000000000000000000,M3_witness_run_odd,999999999999996263,999999999999996269,999999999999996329,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,14,7,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996263,999999999999996269,999999999999996329,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,14,7,16
1000000000000000000,M1_visible_run_all,999999999999996337,999999999999996349,999999999999996353,999999999999996353,0,correct,3,,True,0,0,2
1000000000000000000,M2_visible_run_odd,999999999999996337,999999999999996349,999999999999996353,999999999999996353,0,correct,1,,True,0,0,2
1000000000000000000,M3_witness_run_odd,999999999999996337,999999999999996349,999999999999996353,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996337,999999999999996349,999999999999996353,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,0,0,2
1000000000000000000,M1_visible_run_all,999999999999996361,999999999999996371,999999999999996383,999999999999996383,0,correct,11,,False,4,2,5
1000000000000000000,M2_visible_run_odd,999999999999996361,999999999999996371,999999999999996383,999999999999996383,0,correct,5,,False,4,2,5
1000000000000000000,M3_witness_run_odd,999999999999996361,999999999999996371,999999999999996383,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,4,2,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996361,999999999999996371,999999999999996383,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,4,2,5
1000000000000000000,M1_visible_run_all,999999999999996409,999999999999996431,999999999999996461,999999999999996433,-28,selected_too_early,1,,False,6,0,7
1000000000000000000,M2_visible_run_odd,999999999999996409,999999999999996431,999999999999996461,,,no_selection,0,first_candidate_unmarked,False,7,0,7
1000000000000000000,M3_witness_run_odd,999999999999996409,999999999999996431,999999999999996461,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,6,5,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996409,999999999999996431,999999999999996461,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,6,5,7
1000000000000000000,M1_visible_run_all,999999999999996467,999999999999996473,999999999999996553,999999999999996481,-72,selected_too_early,7,,False,10,3,12
1000000000000000000,M2_visible_run_odd,999999999999996467,999999999999996473,999999999999996553,999999999999996481,-72,selected_too_early,3,,False,10,1,12
1000000000000000000,M3_witness_run_odd,999999999999996467,999999999999996473,999999999999996553,,,no_selection,40,no_unmarked_candidate_in_materialized_stream,False,10,6,12
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996467,999999999999996473,999999999999996553,,,no_selection,40,no_unmarked_candidate_in_materialized_stream,False,10,6,12
1000000000000000000,M1_visible_run_all,999999999999996553,999999999999996559,999999999999996647,999999999999996623,-24,selected_too_early,63,,False,18,10,20
1000000000000000000,M2_visible_run_odd,999999999999996553,999999999999996559,999999999999996647,999999999999996623,-24,selected_too_early,31,,False,18,8,20
1000000000000000000,M3_witness_run_odd,999999999999996553,999999999999996559,999999999999996647,,,no_selection,44,no_unmarked_candidate_in_materialized_stream,False,18,10,20
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996553,999999999999996559,999999999999996647,,,no_selection,44,no_unmarked_candidate_in_materialized_stream,False,18,10,20
1000000000000000000,M1_visible_run_all,999999999999996659,999999999999996661,999999999999996673,999999999999996673,0,correct,11,,True,4,4,5
1000000000000000000,M2_visible_run_odd,999999999999996659,999999999999996661,999999999999996673,999999999999996673,0,correct,5,,False,4,2,5
1000000000000000000,M3_witness_run_odd,999999999999996659,999999999999996661,999999999999996673,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,4,3,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996659,999999999999996661,999999999999996673,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,4,3,5
1000000000000000000,M1_visible_run_all,999999999999996701,999999999999996739,999999999999996757,999999999999996757,0,correct,17,,True,5,5,6
1000000000000000000,M2_visible_run_odd,999999999999996701,999999999999996739,999999999999996757,999999999999996757,0,correct,8,,True,5,5,6
1000000000000000000,M3_witness_run_odd,999999999999996701,999999999999996739,999999999999996757,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,True,5,5,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996701,999999999999996739,999999999999996757,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,True,5,5,6
1000000000000000000,M1_visible_run_all,999999999999996839,999999999999996841,999999999999996847,999999999999996847,0,correct,5,,True,2,2,3
1000000000000000000,M2_visible_run_odd,999999999999996839,999999999999996841,999999999999996847,999999999999996847,0,correct,2,,False,2,1,3
1000000000000000000,M3_witness_run_odd,999999999999996839,999999999999996841,999999999999996847,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,False,2,1,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996839,999999999999996841,999999999999996847,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,False,2,1,3
1000000000000000000,M1_visible_run_all,999999999999996847,999999999999996851,999999999999996871,999999999999996871,0,correct,19,,False,7,5,8
1000000000000000000,M2_visible_run_odd,999999999999996847,999999999999996851,999999999999996871,999999999999996871,0,correct,9,,False,7,4,8
1000000000000000000,M3_witness_run_odd,999999999999996847,999999999999996851,999999999999996871,,,no_selection,10,no_unmarked_candidate_in_materialized_stream,False,7,4,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996847,999999999999996851,999999999999996871,,,no_selection,10,no_unmarked_candidate_in_materialized_stream,False,7,4,8
1000000000000000000,M1_visible_run_all,999999999999996881,999999999999996887,999999999999996917,999999999999996901,-16,selected_too_early,13,,False,6,1,8
1000000000000000000,M2_visible_run_odd,999999999999996881,999999999999996887,999999999999996917,999999999999996901,-16,selected_too_early,6,,False,6,1,8
1000000000000000000,M3_witness_run_odd,999999999999996881,999999999999996887,999999999999996917,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,6,1,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996881,999999999999996887,999999999999996917,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,6,1,8
1000000000000000000,M1_visible_run_all,999999999999996917,999999999999996929,999999999999996967,999999999999996967,0,correct,37,,False,9,6,11
1000000000000000000,M2_visible_run_odd,999999999999996917,999999999999996929,999999999999996967,999999999999996967,0,correct,18,,False,9,5,11
1000000000000000000,M3_witness_run_odd,999999999999996917,999999999999996929,999999999999996967,,,no_selection,19,no_unmarked_candidate_in_materialized_stream,False,9,5,11
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996917,999999999999996929,999999999999996967,,,no_selection,19,no_unmarked_candidate_in_materialized_stream,False,9,5,11
1000000000000000000,M1_visible_run_all,999999999999996967,999999999999996973,999999999999997013,999999999999996977,-36,selected_too_early,3,,False,8,1,10
1000000000000000000,M2_visible_run_odd,999999999999996967,999999999999996973,999999999999997013,999999999999996977,-36,selected_too_early,1,,False,8,0,10
1000000000000000000,M3_witness_run_odd,999999999999996967,999999999999996973,999999999999997013,,,no_selection,20,no_unmarked_candidate_in_materialized_stream,False,8,6,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999996967,999999999999996973,999999999999997013,,,no_selection,20,no_unmarked_candidate_in_materialized_stream,False,8,6,10
1000000000000000000,M1_visible_run_all,999999999999997033,999999999999997049,999999999999997057,999999999999997057,0,correct,7,,True,3,3,4
1000000000000000000,M2_visible_run_odd,999999999999997033,999999999999997049,999999999999997057,999999999999997057,0,correct,3,,True,3,3,4
1000000000000000000,M3_witness_run_odd,999999999999997033,999999999999997049,999999999999997057,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,True,3,3,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997033,999999999999997049,999999999999997057,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,True,3,3,4
1000000000000000000,M1_visible_run_all,999999999999997057,999999999999997069,999999999999997079,999999999999997079,0,correct,9,,True,2,2,4
1000000000000000000,M2_visible_run_odd,999999999999997057,999999999999997069,999999999999997079,999999999999997079,0,correct,4,,True,2,2,4
1000000000000000000,M3_witness_run_odd,999999999999997057,999999999999997069,999999999999997079,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,True,2,2,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997057,999999999999997069,999999999999997079,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,True,2,2,4
1000000000000000000,M1_visible_run_all,999999999999997121,999999999999997123,999999999999997133,999999999999997133,0,correct,9,,False,3,2,4
1000000000000000000,M2_visible_run_odd,999999999999997121,999999999999997123,999999999999997133,999999999999997133,0,correct,4,,False,3,1,4
1000000000000000000,M3_witness_run_odd,999999999999997121,999999999999997123,999999999999997133,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,False,3,1,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997121,999999999999997123,999999999999997133,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,False,3,1,4
1000000000000000000,M1_visible_run_all,999999999999997133,999999999999997169,999999999999997189,999999999999997181,-8,selected_too_early,11,,True,5,5,7
1000000000000000000,M2_visible_run_odd,999999999999997133,999999999999997169,999999999999997189,999999999999997181,-8,selected_too_early,5,,False,5,4,7
1000000000000000000,M3_witness_run_odd,999999999999997133,999999999999997169,999999999999997189,,,no_selection,10,no_unmarked_candidate_in_materialized_stream,False,5,4,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997133,999999999999997169,999999999999997189,,,no_selection,10,no_unmarked_candidate_in_materialized_stream,False,5,4,7
1000000000000000000,M1_visible_run_all,999999999999997207,999999999999997219,999999999999997313,999999999999997259,-54,selected_too_early,39,,False,20,9,22
1000000000000000000,M2_visible_run_odd,999999999999997207,999999999999997219,999999999999997313,999999999999997259,-54,selected_too_early,19,,False,20,7,22
1000000000000000000,M3_witness_run_odd,999999999999997207,999999999999997219,999999999999997313,,,no_selection,47,no_unmarked_candidate_in_materialized_stream,False,20,9,22
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997207,999999999999997219,999999999999997313,,,no_selection,47,no_unmarked_candidate_in_materialized_stream,False,20,9,22
1000000000000000000,M1_visible_run_all,999999999999997313,999999999999997343,999999999999997427,999999999999997351,-76,selected_too_early,7,,False,13,3,16
1000000000000000000,M2_visible_run_odd,999999999999997313,999999999999997343,999999999999997427,999999999999997351,-76,selected_too_early,3,,False,13,0,16
1000000000000000000,M3_witness_run_odd,999999999999997313,999999999999997343,999999999999997427,,,no_selection,42,no_unmarked_candidate_in_materialized_stream,False,13,6,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997313,999999999999997343,999999999999997427,,,no_selection,42,no_unmarked_candidate_in_materialized_stream,False,13,6,16
1000000000000000000,M1_visible_run_all,999999999999997457,999999999999997463,999999999999997471,999999999999997471,0,correct,7,,True,2,2,4
1000000000000000000,M2_visible_run_odd,999999999999997457,999999999999997463,999999999999997471,999999999999997471,0,correct,3,,False,2,1,4
1000000000000000000,M3_witness_run_odd,999999999999997457,999999999999997463,999999999999997471,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,False,2,1,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997457,999999999999997463,999999999999997471,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,False,2,1,4
1000000000000000000,M1_visible_run_all,999999999999997499,999999999999997523,999999999999997589,999999999999997547,-42,selected_too_early,23,,False,13,9,15
1000000000000000000,M2_visible_run_odd,999999999999997499,999999999999997523,999999999999997589,999999999999997547,-42,selected_too_early,11,,False,13,7,15
