scale,anchor_p,seed_q0,recovered_q_for_audit_only,candidate_n,candidate_visible_ordinal,candidate_offset_from_anchor,candidate_offset_from_seed,is_recovered_q_for_audit_only,prior_visible_open_count_including_seed,distance_open_prior_count_including_seed,distance_closed_prior_count_including_seed,seed_distance_closure_reason
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995327,3,54,46,True,3,0,3,wheel_closed_residue:16
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995329,4,56,48,False,4,0,4,wheel_closed_residue:18
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995357,5,84,76,False,5,0,5,wheel_closed_residue:16
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995369,6,96,88,False,6,0,6,wheel_closed_residue:28
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995371,7,98,90,False,7,0,7,wheel_closed_residue:0
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995389,8,116,108,False,8,0,8,wheel_closed_residue:18
1000000000000000,999999999995273,999999999995281,999999999995327,999999999995393,9,120,112,False,9,0,9,wheel_closed_residue:22
1000000000000000,999999999995179,999999999995197,999999999995273,999999999995207,1,28,10,False,1,0,1,wheel_closed_residue:10
1000000000000000,999999999995179,999999999995197,999999999995273,999999999995267,2,88,70,False,2,0,2,wheel_closed_residue:10
1000000000000000,999999999995179,999999999995197,999999999995273,999999999995273,3,94,76,True,3,0,3,wheel_closed_residue:16
1000000000000000,999999999995179,999999999995197,999999999995273,999999999995281,4,102,84,False,4,0,4,wheel_closed_residue:24
1000000000000000,999999999995089,999999999995123,999999999995179,999999999995159,1,70,36,False,1,0,1,wheel_closed_residue:6
1000000000000000,999999999995089,999999999995123,999999999995179,999999999995179,2,90,56,True,2,0,2,wheel_closed_residue:26
1000000000000000,999999999995089,999999999995123,999999999995179,999999999995197,3,108,74,False,3,0,3,wheel_closed_residue:14
1000000000000000,999999999995089,999999999995123,999999999995179,999999999995207,4,118,84,False,4,0,4,wheel_closed_residue:24
1000000000000000,999999999995021,999999999995047,999999999995069,999999999995057,1,36,10,False,1,0,1,wheel_closed_residue:10
1000000000000000,999999999995021,999999999995047,999999999995069,999999999995069,2,48,22,True,2,0,2,wheel_closed_residue:22
1000000000000000,999999999995021,999999999995047,999999999995069,999999999995089,3,68,42,False,3,0,3,wheel_closed_residue:12
1000000000000000,999999999995021,999999999995047,999999999995069,999999999995123,4,102,76,False,4,0,4,wheel_closed_residue:16
1000000000000000,999999999994991,999999999995011,999999999995021,999999999995021,1,30,10,True,1,0,1,wheel_closed_residue:10
1000000000000000,999999999994991,999999999995011,999999999995021,999999999995047,2,56,36,False,2,0,2,wheel_closed_residue:6
1000000000000000,999999999994991,999999999995011,999999999995021,999999999995057,3,66,46,False,3,0,3,wheel_closed_residue:16
1000000000000000,999999999994991,999999999995011,999999999995021,999999999995069,4,78,58,False,4,0,4,wheel_closed_residue:28
1000000000000000,999999999994991,999999999995011,999999999995021,999999999995089,5,98,78,False,5,0,5,wheel_closed_residue:18
1000000000000000,999999999994901,999999999994913,999999999994991,999999999994921,1,20,8,False,1,0,1,wheel_closed_residue:8
1000000000000000,999999999994901,999999999994913,999999999994991,999999999994943,2,42,30,False,2,0,2,wheel_closed_residue:0
1000000000000000,999999999994901,999999999994913,999999999994991,999999999994979,3,78,66,False,3,0,3,wheel_closed_residue:6
1000000000000000,999999999994901,999999999994913,999999999994991,999999999994991,4,90,78,True,4,0,4,wheel_closed_residue:18
1000000000000000,999999999994901,999999999994913,999999999994991,999999999995011,5,110,98,False,5,0,5,wheel_closed_residue:8
1000000000000000,999999999994901,999999999994913,999999999994991,999999999995021,6,120,108,False,6,0,6,wheel_closed_residue:18
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994861,1,32,20,False,1,0,1,wheel_closed_residue:20
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994873,2,44,32,True,2,0,2,wheel_closed_residue:2
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994883,3,54,42,False,3,0,3,wheel_closed_residue:12
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994901,4,72,60,False,4,0,4,wheel_closed_residue:0
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994913,5,84,72,False,5,0,5,wheel_closed_residue:12
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994921,6,92,80,False,6,0,6,wheel_closed_residue:20
1000000000000000,999999999994829,999999999994841,999999999994873,999999999994943,7,114,102,False,7,0,7,wheel_closed_residue:12
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994829,1,16,6,True,1,0,1,wheel_closed_residue:6
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994841,2,28,18,False,2,0,2,wheel_closed_residue:18
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994861,3,48,38,False,3,0,3,wheel_closed_residue:8
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994873,4,60,50,False,4,0,4,wheel_closed_residue:20
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994883,5,70,60,False,5,0,5,wheel_closed_residue:0
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994901,6,88,78,False,6,0,6,wheel_closed_residue:18
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994913,7,100,90,False,7,0,7,wheel_closed_residue:0
1000000000000000,999999999994813,999999999994823,999999999994829,999999999994921,8,108,98,False,8,0,8,wheel_closed_residue:8
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994753,1,20,14,False,1,0,1,wheel_closed_residue:14
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994783,2,50,44,False,2,0,2,wheel_closed_residue:14
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994789,3,56,50,True,3,0,3,wheel_closed_residue:20
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994799,4,66,60,False,4,0,4,wheel_closed_residue:0
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994813,5,80,74,False,5,0,5,wheel_closed_residue:14
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994823,6,90,84,False,6,0,6,wheel_closed_residue:24
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994829,7,96,90,False,7,0,7,wheel_closed_residue:0
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994841,8,108,102,False,8,0,8,wheel_closed_residue:12
1000000000000000,999999999994733,999999999994739,999999999994789,999999999994861,9,128,122,False,9,0,9,wheel_closed_residue:2
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994727,1,40,16,True,1,0,1,wheel_closed_residue:16
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994733,2,46,22,False,2,0,2,wheel_closed_residue:22
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994739,3,52,28,False,3,0,3,wheel_closed_residue:28
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994753,4,66,42,False,4,0,4,wheel_closed_residue:12
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994783,5,96,72,False,5,0,5,wheel_closed_residue:12
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994789,6,102,78,False,6,0,6,wheel_closed_residue:18
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994799,7,112,88,False,7,0,7,wheel_closed_residue:28
1000000000000000,999999999994687,999999999994711,999999999994727,999999999994813,8,126,102,False,8,0,8,wheel_closed_residue:12
1000000000000000,999999999994601,999999999994621,999999999994627,999999999994627,1,26,6,True,1,0,1,wheel_closed_residue:6
1000000000000000,999999999994601,999999999994621,999999999994627,999999999994637,2,36,16,False,2,0,2,wheel_closed_residue:16
1000000000000000,999999999994601,999999999994621,999999999994627,999999999994651,3,50,30,False,3,0,3,wheel_closed_residue:0
1000000000000000,999999999994601,999999999994621,999999999994627,999999999994687,4,86,66,False,4,0,4,wheel_closed_residue:6
1000000000000000,999999999994601,999999999994621,999999999994627,999999999994711,5,110,90,False,5,0,5,wheel_closed_residue:0
1000000000000000,999999999994601,999999999994621,999999999994627,999999999994727,6,126,106,False,6,0,6,wheel_closed_residue:16
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994537,1,26,18,True,1,0,1,wheel_closed_residue:18
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994559,2,48,40,False,2,0,2,wheel_closed_residue:10
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994571,3,60,52,False,3,0,3,wheel_closed_residue:22
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994601,4,90,82,False,4,0,4,wheel_closed_residue:22
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994621,5,110,102,False,5,0,5,wheel_closed_residue:12
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994627,6,116,108,False,6,0,6,wheel_closed_residue:18
1000000000000000,999999999994511,999999999994519,999999999994537,999999999994637,7,126,118,False,7,0,7,wheel_closed_residue:28
1000000000000000,999999999994477,999999999994507,999999999994511,999999999994511,1,34,4,True,1,0,1,wheel_closed_residue:4
1000000000000000,999999999994477,999999999994507,999999999994511,999999999994519,2,42,12,False,2,0,2,wheel_closed_residue:12
1000000000000000,999999999994477,999999999994507,999999999994511,999999999994537,3,60,30,False,3,0,3,wheel_closed_residue:0
1000000000000000,999999999994477,999999999994507,999999999994511,999999999994559,4,82,52,False,4,0,4,wheel_closed_residue:22
1000000000000000,999999999994477,999999999994507,999999999994511,999999999994571,5,94,64,False,5,0,5,wheel_closed_residue:4
1000000000000000,999999999994477,999999999994507,999999999994511,999999999994601,6,124,94,False,6,0,6,wheel_closed_residue:4
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994459,1,8,6,False,1,0,1,wheel_closed_residue:6
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994469,2,18,16,False,2,0,2,wheel_closed_residue:16
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994477,3,26,24,True,3,0,3,wheel_closed_residue:24
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994507,4,56,54,False,4,0,4,wheel_closed_residue:24
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994511,5,60,58,False,5,0,5,wheel_closed_residue:28
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994519,6,68,66,False,6,0,6,wheel_closed_residue:6
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994537,7,86,84,False,7,0,7,wheel_closed_residue:24
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994559,8,108,106,False,8,0,8,wheel_closed_residue:16
1000000000000000,999999999994451,999999999994453,999999999994477,999999999994571,9,120,118,False,9,0,9,wheel_closed_residue:28
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994451,1,34,12,True,1,0,1,wheel_closed_residue:12
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994453,2,36,14,False,2,0,2,wheel_closed_residue:14
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994459,3,42,20,False,3,0,3,wheel_closed_residue:20
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994469,4,52,30,False,4,0,4,wheel_closed_residue:0
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994477,5,60,38,False,5,0,5,wheel_closed_residue:8
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994507,6,90,68,False,6,0,6,wheel_closed_residue:8
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994511,7,94,72,False,7,0,7,wheel_closed_residue:12
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994519,8,102,80,False,8,0,8,wheel_closed_residue:20
1000000000000000,999999999994417,999999999994439,999999999994451,999999999994537,9,120,98,False,9,0,9,wheel_closed_residue:8
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994393,1,14,12,False,1,0,1,wheel_closed_residue:12
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994403,2,24,22,False,2,0,2,wheel_closed_residue:22
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994409,3,30,28,False,3,0,3,wheel_closed_residue:28
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994417,4,38,36,True,4,0,4,wheel_closed_residue:6
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994439,5,60,58,False,5,0,5,wheel_closed_residue:28
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994451,6,72,70,False,6,0,6,wheel_closed_residue:10
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994453,7,74,72,False,7,0,7,wheel_closed_residue:12
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994459,8,80,78,False,8,0,8,wheel_closed_residue:18
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994469,9,90,88,False,9,0,9,wheel_closed_residue:28
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994477,10,98,96,False,10,0,10,wheel_closed_residue:6
1000000000000000,999999999994379,999999999994381,999999999994417,999999999994507,11,128,126,False,11,0,11,wheel_closed_residue:6
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994379,1,60,40,True,1,0,1,wheel_closed_residue:10
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994381,2,62,42,False,2,0,2,wheel_closed_residue:12
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994393,3,74,54,False,3,0,3,wheel_closed_residue:24
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994403,4,84,64,False,4,0,4,wheel_closed_residue:4
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994409,5,90,70,False,5,0,5,wheel_closed_residue:10
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994417,6,98,78,False,6,0,6,wheel_closed_residue:18
1000000000000000,999999999994319,999999999994339,999999999994379,999999999994439,7,120,100,False,7,0,7,wheel_closed_residue:10
1000000000000000,999999999994267,999999999994279,999999999994309,999999999994309,1,42,30,True,1,0,1,wheel_closed_residue:0
